title,budget,genre,language,runtime,release_month,director_experience,lead_actor_popularity,supporting_cast_rating,marketing_budget,production_house_rating,competition_level,num_screens,franchise,ott_release,country,certification_rating,revenue,roi,revenue_budget_ratio,budget_category,runtime_category,release_season,genre_popularity,category
Movie_760,24254742.8,Comedy,Tamil,155,4,10,41.91,4.87,2916345.82,5.69,Low,2384,No,No,Germany,PG-13,38646514.32,59.335906542781395,1.593359065427814,Medium,Epic,Spring,80,Flop
Movie_761,5832477.36,Comedy,Korean,88,10,7,24.26,9.29,595605.78,6.96,Medium,4427,No,No,India,A,15635367.3,168.07420474924913,2.6807420474924912,Low,Short,Fall,80,Hit
Movie_762,18723320.83,Comedy,Tamil,155,9,10,23.11,3.57,2276145.1,4.15,Low,4874,No,No,Canada,UA,83054734.29,343.5897619022961,4.4358976190229615,Medium,Epic,Fall,80,Average
Movie_763,11305582.29,Mystery,English,108,1,28,89.65,4.63,4461863.89,4.62,Low,3994,Yes,No,UK,R,110166768.55,874.4457713376212,9.744457713376212,Medium,Standard,Winter,62,Blockbuster
Movie_764,11499887.54,Drama,English,119,9,16,57.62,7.29,5223831.37,5.81,Medium,2713,No,Yes,India,G,16507456.47,43.54450347955318,1.4354450347955316,Medium,Standard,Fall,70,Hit
Movie_765,7674281.61,Thriller,Tamil,106,6,29,54.45,4.61,2516338.51,6.43,Low,4893,Yes,No,Canada,A,40945489.6,433.5416613673107,5.335416613673107,Low,Standard,Summer,73,Blockbuster
Movie_766,13164109.86,Fantasy,Tamil,140,3,2,78.18,3.74,2589875.91,6.99,Low,3422,No,No,South Korea,PG-13,40695671.97,209.14108437864405,3.0914108437864405,Medium,Long,Spring,75,Average
Movie_767,19092683.94,Romance,English,149,8,11,42.11,7.57,2929765.76,9.16,Medium,4571,No,No,Canada,UA,56982194.25,198.4504139337887,2.984504139337887,Medium,Long,Summer,74,Super Hit
Movie_768,8915864.38,Comedy,French,164,2,13,35.16,4.07,2432138.37,6.74,Medium,1220,No,No,Japan,A,13987394.16,56.88208752228686,1.5688208752228687,Low,Epic,Winter,80,Flop
Movie_769,6061201.39,Romance,French,86,11,7,73.15,6.89,1805876.9,8.58,Medium,4415,No,No,Germany,PG,45533330.85,651.2261665669552,7.512261665669552,Low,Short,Fall,74,Super Hit
Movie_770,60341963.08,Romance,Korean,122,4,27,73.66,5.92,12643131.3,6.28,Medium,3868,Yes,No,South Korea,PG,346386090.3,474.03848436413847,5.740384843641385,High,Long,Spring,74,Blockbuster
Movie_771,12398930.81,Romance,Tamil,90,1,12,27.35,3.03,1632500.64,7.14,Low,4257,No,Yes,Japan,PG,16247694.52,31.04109353441903,1.3104109353441902,Medium,Standard,Winter,74,Flop
Movie_772,34772408.62,Sci-Fi,Spanish,158,8,15,73.91,8.76,7666747.09,5.26,High,1200,No,No,USA,R,43445068.66,24.94121167957217,1.2494121167957217,Medium,Epic,Summer,77,Average
Movie_773,9812193.69,Mystery,Japanese,131,5,21,92.96,9.8,3837946.65,4.46,Medium,1368,No,Yes,France,A,46690246.96,375.8390267773037,4.758390267773037,Low,Long,Spring,62,Super Hit
Movie_774,21002565.98,Fantasy,Hindi,122,12,17,65.04,4.49,7136280.12,6.01,Medium,3485,No,No,India,A,56827770.81,170.5753709528401,2.705753709528401,Medium,Long,Winter,75,Hit
Movie_775,6960876.39,Romance,Tamil,145,8,26,56.5,7.69,1925400.56,7.83,Medium,2340,Yes,Yes,Germany,PG-13,59292521.28,751.7967847436521,8.517967847436521,Low,Long,Summer,74,Blockbuster
Movie_776,9365965.12,Thriller,Japanese,120,1,26,96.99,8.91,4089767.67,5.19,Low,1870,No,Yes,India,PG-13,43500374.55,364.4515967405183,4.644515967405183,Low,Standard,Winter,73,Blockbuster
Movie_777,25599271.23,Fantasy,Japanese,164,11,16,85.58,8.69,6551704.39,8.69,Low,4831,Yes,No,Germany,UA,215153236.03,740.4662542809427,8.404662542809426,Medium,Epic,Fall,75,Blockbuster
Movie_778,6675479.58,Adventure,Japanese,141,12,3,48.11,8.9,2989963.47,5.86,Medium,1257,No,Yes,France,G,8806431.52,31.922080121170854,1.3192208012117086,Low,Long,Winter,78,Average
Movie_779,45388948.75,Romance,English,85,12,21,76.01,4.27,20115876.29,6.26,High,3044,No,No,India,UA,121801262.71,168.35004128620625,2.6835004128620623,Medium,Short,Winter,74,Hit
Movie_780,10118287.31,Action,Spanish,137,10,29,43.24,5.89,4665991.68,5.73,Low,3193,No,No,France,UA,51612678.91,410.0930357946121,5.100930357946121,Medium,Long,Fall,85,Blockbuster
Movie_781,4876069.71,Romance,Hindi,147,4,11,43.98,7.07,1325156.71,6.84,Low,4565,No,Yes,Japan,PG,20810067.36,326.7795293681312,4.267795293681312,Low,Long,Spring,74,Super Hit
Movie_782,15565207.55,Mystery,Spanish,117,6,10,71.92,4.58,1715179.63,4.01,Medium,3735,No,Yes,France,UA,46188056.96,196.7391010471942,2.967391010471942,Medium,Standard,Summer,62,Flop
Movie_783,15352417.91,Crime,Hindi,80,8,10,81.83,4.32,5933437.18,7.75,Medium,4315,No,No,France,PG-13,69083305.61,349.98322749540114,4.499832274954011,Medium,Short,Summer,65,Super Hit
Movie_784,19856761.09,Drama,Hindi,156,10,21,79.21,7.72,7335392.73,7.66,Medium,3698,No,No,USA,R,193998293.57,876.9886070075087,9.769886070075087,Medium,Epic,Fall,70,Blockbuster
Movie_785,19062496.53,Thriller,Korean,152,3,7,23.77,6.17,7908686.67,5.95,High,2285,No,Yes,South Korea,G,49317111.73,158.71276436633661,2.5871276436633663,Medium,Epic,Spring,73,Flop
Movie_786,8992486.62,Action,Korean,92,11,17,55.3,4.87,3996665.53,7.15,High,896,Yes,No,France,R,25441631.17,182.92097886935755,2.8292097886935754,Low,Standard,Fall,85,Hit
Movie_787,11674441.75,Fantasy,Telugu,128,5,15,34.08,3.41,1756705.91,5.51,Medium,3736,Yes,Yes,Germany,R,33836651.23,189.8352825307471,2.898352825307471,Medium,Long,Spring,75,Average
Movie_788,350000000.0,Drama,English,175,9,11,66.38,5.46,144809818.46,5.03,Low,4716,No,No,Canada,A,1685359132.71,381.53118077428576,4.815311807742857,Blockbuster,Epic,Fall,70,Super Hit
Movie_789,8918684.67,Animation,French,83,9,18,67.33,8.82,3004765.12,9.7,Medium,4491,No,Yes,India,PG,75502095.29,746.5608784663984,8.465608784663985,Low,Short,Fall,72,Blockbuster
Movie_790,20302607.85,Crime,English,139,12,1,33.1,5.4,4107615.22,6.3,High,2797,No,No,India,UA,30254863.13,49.019590751736835,1.4901959075173683,Medium,Long,Winter,65,Flop
Movie_791,11016207.2,Sci-Fi,Tamil,161,1,18,91.49,8.96,5155688.05,5.61,High,3802,No,No,Canada,UA,59072306.52,436.23089551184194,5.3623089551184195,Medium,Epic,Winter,77,Blockbuster
Movie_792,14969730.02,Thriller,Tamil,153,11,6,47.92,5.75,5975915.11,8.3,High,2338,No,Yes,India,U,43715600.57,192.02664651663505,2.9202664651663506,Medium,Epic,Fall,73,Flop
Movie_793,5129740.92,Sci-Fi,Korean,179,10,21,63.2,6.18,1005156.48,5.48,Low,2193,Yes,No,Canada,R,28379749.26,453.2394267584182,5.532394267584181,Low,Epic,Fall,77,Blockbuster
Movie_794,13133501.53,Crime,Tamil,88,7,22,30.26,8.36,2404738.57,6.93,Low,604,Yes,Yes,Germany,R,34521533.42,162.8509490872995,2.6285094908729953,Medium,Short,Summer,65,Super Hit
Movie_795,23150477.68,Animation,French,113,9,7,95.27,5.25,3276733.62,5.44,Low,4914,No,No,USA,PG,63873720.79,175.90670772716427,2.759067077271643,Medium,Standard,Fall,72,Super Hit
Movie_796,22284069.94,Drama,Tamil,97,4,4,35.09,9.57,8172037.61,9.53,Low,2753,No,Yes,France,A,60614372.39,172.00763843052272,2.720076384305227,Medium,Standard,Spring,70,Super Hit
Movie_797,18309262.82,Crime,Telugu,141,8,11,26.0,9.94,3110917.52,5.53,Low,2296,No,No,Japan,G,57320500.05,213.06831199881154,3.1306831199881153,Medium,Long,Summer,65,Hit
Movie_798,41721004.91,Fantasy,Spanish,119,4,29,93.15,7.09,7807578.31,5.66,Medium,3206,Yes,No,Japan,PG-13,352166076.33,744.0977802181131,8.440977802181132,Medium,Standard,Spring,75,Blockbuster
Movie_799,6008809.04,Thriller,Japanese,131,5,19,81.6,4.07,1366122.49,9.21,Medium,1824,No,No,UK,G,33855156.71,463.4254056773953,5.634254056773953,Low,Long,Spring,73,Hit
Movie_800,8665582.17,Horror,English,92,6,18,50.6,6.77,3304493.48,7.03,Low,1452,No,No,Canada,PG-13,27238638.67,214.3313182615635,3.143313182615635,Low,Standard,Summer,68,Super Hit
Movie_801,40617636.43,Drama,Telugu,130,1,22,76.02,8.56,9345164.66,6.62,Low,3501,Yes,No,Germany,G,194882802.53,379.7984808049058,4.797984808049058,Medium,Long,Winter,70,Blockbuster
Movie_802,5075378.65,Action,Spanish,135,8,13,99.2,3.88,1304279.62,9.41,High,1452,No,No,USA,G,12729879.55,150.81635140660885,2.5081635140660885,Low,Long,Summer,85,Average
Movie_803,14690810.31,Mystery,English,141,10,7,43.42,5.74,4380922.17,6.34,Medium,3453,No,No,France,UA,40106519.84,173.00413655671252,2.7300413655671254,Medium,Long,Fall,62,Average
Movie_804,11731195.75,Animation,Korean,140,1,21,28.27,5.13,1254523.84,6.73,Medium,3618,Yes,No,South Korea,G,35008245.68,198.4200965191464,2.984200965191464,Medium,Long,Winter,72,Hit
Movie_805,11655960.43,Horror,Korean,114,7,21,35.94,9.63,5817545.58,8.91,Low,1165,Yes,No,USA,A,93946018.02,705.9912229815283,8.059912229815282,Medium,Standard,Summer,68,Blockbuster
Movie_806,17661559.94,Animation,Tamil,167,9,14,80.06,8.78,7169511.12,6.31,Medium,4663,Yes,Yes,Canada,PG,162386021.66,819.4319313336939,9.194319313336939,Medium,Epic,Fall,72,Blockbuster
Movie_807,17853777.76,Animation,Korean,134,6,27,85.6,6.67,6825763.45,4.62,High,680,Yes,No,Germany,A,80478268.81,350.76324961490945,4.507632496149095,Medium,Long,Summer,72,Super Hit
Movie_808,82092612.34,Animation,Spanish,87,2,14,99.52,4.94,28322875.97,7.11,High,766,No,No,Germany,PG-13,128335511.57,56.33015920906189,1.5633015920906188,High,Short,Winter,72,Average
Movie_809,35425743.69,Fantasy,Hindi,118,2,24,94.43,7.42,12379598.84,6.34,Low,2714,Yes,Yes,South Korea,PG-13,263686796.64,644.3366579610682,7.443366579610682,Medium,Standard,Winter,75,Blockbuster
Movie_810,11093285.04,Crime,Korean,104,7,5,40.5,6.76,4473236.74,9.12,High,2043,No,No,France,PG-13,29452702.05,165.5002728569571,2.655002728569571,Medium,Standard,Summer,65,Average
Movie_811,11717717.89,Crime,Spanish,94,6,2,73.97,9.05,3503261.8,4.42,Medium,2735,No,No,USA,A,34870850.1,197.5907973493634,2.975907973493634,Medium,Standard,Summer,65,Hit
Movie_812,66062988.63,Horror,Hindi,86,6,1,60.78,9.13,22713896.58,7.0,High,3219,Yes,No,Canada,U,305142879.58,361.89687434369404,4.61896874343694,High,Short,Summer,68,Super Hit
Movie_813,10117606.6,Adventure,Korean,156,7,7,61.05,8.76,4493270.47,7.37,Medium,2882,No,No,Canada,G,54538080.21,439.0413204047685,5.390413204047685,Medium,Epic,Summer,78,Super Hit
Movie_814,20581602.59,Animation,French,85,10,21,20.34,5.18,8342287.14,6.51,Medium,3327,Yes,No,UK,G,92718755.97,350.49337418967235,4.504933741896724,Medium,Short,Fall,72,Super Hit
Movie_815,5207986.22,Action,Korean,94,6,6,42.27,3.97,2053082.12,6.67,High,3576,No,No,Japan,PG,8289553.94,59.17004365652873,1.5917004365652874,Low,Standard,Summer,85,Flop
Movie_816,5429704.36,Horror,Hindi,142,4,16,81.66,9.58,1279709.48,8.16,Medium,2984,No,No,France,PG,13845399.9,154.99362363073482,2.549936236307348,Low,Long,Spring,68,Blockbuster
Movie_817,3499955.39,Fantasy,Korean,95,12,26,55.9,7.68,877087.62,5.92,High,4697,No,No,Germany,PG-13,10313484.91,194.67475326878377,2.946747532687838,Low,Standard,Winter,75,Super Hit
Movie_818,21636910.1,Animation,French,164,1,14,88.7,6.24,5750313.0,4.62,Medium,4328,Yes,No,South Korea,PG,110167313.21,409.1637978844307,5.091637978844307,Medium,Epic,Winter,72,Blockbuster
Movie_819,21774454.6,Comedy,Japanese,143,2,9,26.99,6.43,2986570.43,7.09,Medium,957,No,No,Japan,PG-13,33228996.3,52.605412674722054,1.5260541267472205,Medium,Long,Winter,80,Flop
Movie_820,11833305.67,Thriller,Hindi,95,8,27,38.7,9.12,3565589.04,6.77,Medium,2247,No,No,India,G,67938729.95,474.1314544273071,5.741314544273072,Medium,Standard,Summer,73,Blockbuster
Movie_821,27433285.61,Comedy,Hindi,133,10,19,99.16,9.28,12891981.36,5.28,Medium,2762,No,Yes,India,PG,124078605.25,352.29217897534954,4.522921789753495,Medium,Long,Fall,80,Blockbuster
Movie_822,4061172.47,Animation,Japanese,87,4,23,40.36,8.48,1091910.46,8.65,Medium,1911,No,Yes,Japan,PG-13,21847729.88,437.9660687003525,5.379660687003524,Low,Short,Spring,72,Super Hit
Movie_823,15025145.81,Crime,Japanese,131,3,2,25.75,5.63,2845591.94,6.25,Low,3738,No,No,Canada,A,47559690.67,216.53397092723452,3.1653397092723456,Medium,Long,Spring,65,Flop
Movie_824,26116612.32,Fantasy,Korean,132,12,19,67.34,7.78,10771794.3,9.49,High,692,No,No,Canada,PG-13,66072791.09,152.99143043679413,2.5299143043679413,Medium,Long,Winter,75,Hit
Movie_825,9775871.72,Drama,French,109,2,1,38.86,3.2,3521498.01,9.34,High,3197,No,No,USA,R,14568314.24,49.0231731477753,1.490231731477753,Low,Standard,Winter,70,Flop
Movie_826,16897287.6,Thriller,French,89,10,16,53.11,8.9,6031016.93,6.59,Low,1038,Yes,No,France,PG,141452257.65,737.1299642790007,8.371299642790007,Medium,Short,Fall,73,Blockbuster
Movie_827,9622977.36,Drama,Hindi,163,6,21,62.25,9.13,1839079.95,6.41,High,3209,No,Yes,Japan,A,29717140.98,208.81441229952142,3.0881441229952142,Low,Epic,Summer,70,Hit
Movie_828,5534753.01,Crime,Japanese,108,4,8,37.04,8.13,1030710.67,5.3,Low,3155,No,No,France,U,15370564.51,177.71003479701798,2.7771003479701797,Low,Standard,Spring,65,Average
Movie_829,7573270.29,Thriller,Hindi,144,10,24,66.75,7.57,1303291.46,6.62,High,4297,Yes,Yes,USA,U,22116708.61,192.03643555682467,2.9203643555682466,Low,Long,Fall,73,Blockbuster
Movie_830,12774055.7,Action,Japanese,125,12,7,37.44,8.15,1688010.34,5.46,High,1038,Yes,No,Canada,G,18862454.57,47.66222265650526,1.4766222265650526,Medium,Long,Winter,85,Flop
Movie_831,16236509.81,Thriller,Hindi,100,2,21,60.75,8.23,4954520.3,5.96,Low,1530,No,No,USA,PG,47727404.87,193.9511349945718,2.939511349945718,Medium,Standard,Winter,73,Super Hit
Movie_832,16459366.12,Action,Spanish,151,9,20,33.06,4.26,5325642.76,6.25,Medium,3547,No,Yes,India,PG-13,48356167.3,193.7911882356257,2.9379118823562567,Medium,Epic,Fall,85,Average
Movie_833,28290375.04,Animation,French,135,7,16,54.51,8.31,12424033.28,5.2,Low,3519,No,Yes,Canada,PG-13,159980346.6,465.49390516669524,5.654939051666951,Medium,Long,Summer,72,Blockbuster
Movie_834,7103938.69,Thriller,Spanish,88,9,18,40.48,4.88,1675314.71,8.48,High,3464,Yes,No,USA,UA,35134676.93,394.5802386985409,4.945802386985409,Low,Short,Fall,73,Hit
Movie_835,15334151.17,Mystery,French,171,2,8,68.59,5.81,4123965.81,9.88,Low,811,Yes,Yes,USA,PG-13,44693320.18,191.4626292940087,2.914626292940087,Medium,Epic,Winter,62,Hit
Movie_836,30268135.98,Crime,Korean,85,5,15,81.65,7.48,13575363.45,8.7,Medium,4411,No,No,UK,A,146467381.48,383.8995753712085,4.838995753712085,Medium,Short,Spring,65,Blockbuster
Movie_837,38892273.03,Thriller,Tamil,171,10,5,36.33,8.28,13705790.81,9.43,Medium,1402,No,Yes,Canada,A,97740469.67,151.3107670374698,2.513107670374698,Medium,Epic,Fall,73,Average
Movie_838,68522064.14,Adventure,Telugu,135,5,8,98.71,8.06,28178017.27,8.61,Medium,1861,No,No,South Korea,PG-13,366957981.99,435.5325858839489,5.355325858839488,High,Long,Spring,78,Blockbuster
Movie_839,27689753.15,Horror,French,152,11,13,27.79,7.67,2874451.47,8.72,Medium,568,No,No,South Korea,U,75561179.2,172.8849866976875,2.728849866976875,Medium,Epic,Fall,68,Average
Movie_840,19963968.74,Horror,Spanish,93,1,6,54.17,3.93,8071796.81,4.62,Medium,1012,No,Yes,India,U,10978468.93,-45.00858485115019,0.5499141514884981,Medium,Standard,Winter,68,Flop
Movie_841,22464600.17,Horror,Telugu,112,2,21,35.94,6.11,2855946.91,8.18,Medium,2049,No,No,USA,PG,59274170.08,163.85588718002987,2.6385588718002984,Medium,Standard,Winter,68,Average
Movie_842,20147851.26,Crime,English,89,10,7,65.83,9.86,4561165.83,4.21,Low,1012,No,No,India,PG-13,58796347.74,191.82440837614166,2.9182440837614165,Medium,Short,Fall,65,Hit
Movie_843,4001837.91,Thriller,Japanese,137,3,9,61.0,8.65,1507441.3,8.51,High,4645,No,No,India,A,10808936.75,170.09931419236318,2.7009931419236315,Low,Long,Spring,73,Super Hit
Movie_844,11121895.14,Action,Hindi,103,12,11,40.31,7.64,2139932.04,7.94,Medium,3452,No,No,Germany,PG-13,51152364.68,359.92489621692295,4.59924896216923,Medium,Standard,Winter,85,Hit
Movie_845,12710461.39,Animation,Korean,89,10,29,27.71,3.87,5699188.29,7.98,Medium,4689,No,Yes,Canada,U,38585618.58,203.57370512416938,3.0357370512416937,Medium,Short,Fall,72,Super Hit
Movie_846,5051129.22,Horror,Tamil,111,5,10,77.21,9.18,850169.9,5.23,Medium,4357,Yes,No,UK,U,24042322.67,375.9791647143805,4.759791647143805,Low,Standard,Spring,68,Blockbuster
Movie_847,7152830.86,Animation,French,93,7,5,94.29,8.59,1384270.98,5.79,Medium,3264,No,No,Japan,G,19774762.67,176.4606497349778,2.764606497349778,Low,Standard,Summer,72,Super Hit
Movie_848,18568136.93,Adventure,French,90,4,18,30.79,6.85,3859273.21,8.17,Low,1700,Yes,Yes,Japan,G,56155492.67,202.42933301117142,3.024293330111714,Medium,Standard,Spring,78,Super Hit
Movie_849,6219747.13,Crime,Spanish,153,7,15,67.96,5.35,2389227.67,8.68,High,648,No,Yes,UK,UA,15814409.14,154.26128762890724,2.542612876289072,Low,Epic,Summer,65,Average
Movie_850,30253216.96,Mystery,Korean,167,6,17,70.94,9.53,10953404.64,4.62,Low,2928,Yes,No,Japan,A,141870310.28,368.94289115626,4.6894289115626,Medium,Epic,Summer,62,Blockbuster
Movie_851,22602867.57,Action,Japanese,146,11,8,36.54,5.6,10876985.54,9.07,Low,4641,Yes,Yes,Canada,A,118334627.1,423.5381162745095,5.235381162745095,Medium,Long,Fall,85,Blockbuster
Movie_852,19104935.02,Drama,Spanish,167,5,22,30.78,5.62,5850210.58,4.3,Low,4443,Yes,No,Canada,R,109754056.6,474.48013555190835,5.744801355519082,Medium,Epic,Spring,70,Blockbuster
Movie_853,7582669.13,Action,Japanese,121,9,7,34.36,6.75,2054301.99,8.78,Low,3833,No,No,India,G,32659113.63,330.70735475965574,4.307073547596557,Low,Long,Fall,85,Super Hit
Movie_854,29024230.3,Sci-Fi,Spanish,158,3,17,90.39,4.69,4764977.34,7.68,High,906,No,Yes,South Korea,G,71953696.38,147.90905955566373,2.479090595556637,Medium,Epic,Spring,77,Flop
Movie_855,51803559.29,Thriller,Korean,157,5,12,83.99,4.26,18656056.04,5.88,Low,2550,No,No,France,PG,245213578.78,373.35276212832594,4.73352762128326,High,Epic,Spring,73,Hit
Movie_856,28791183.29,Thriller,Spanish,169,10,21,86.17,4.94,4250700.68,7.75,Medium,2504,No,No,France,A,153672993.21,433.75018199885875,5.337501819988588,Medium,Epic,Fall,73,Super Hit
Movie_857,11180506.52,Fantasy,Spanish,175,2,26,81.21,7.91,2518089.91,4.13,Medium,1420,No,No,Japan,A,55966374.02,400.57100650928294,5.0057100650928295,Medium,Epic,Winter,75,Hit
Movie_858,17098269.9,Sci-Fi,Korean,108,12,17,93.93,4.26,3108943.47,9.69,Low,4498,Yes,Yes,UK,R,87364282.01,410.9539299645751,5.109539299645751,Medium,Standard,Winter,77,Blockbuster
Movie_859,79776761.36,Mystery,French,154,2,8,45.88,5.26,32334125.97,6.09,Medium,768,No,No,Germany,R,103879660.43,30.212932512055048,1.3021293251205506,High,Epic,Winter,62,Flop
Movie_860,8362098.16,Animation,Spanish,106,12,12,30.33,4.68,2624298.9,9.5,Medium,1040,No,No,India,A,24212896.41,189.5552760409117,2.8955527604091174,Low,Standard,Winter,72,Flop
Movie_861,50390357.79,Animation,French,156,8,22,66.69,4.41,6168860.98,6.22,Low,1948,No,No,Germany,R,264791283.91,425.4800630976032,5.254800630976032,High,Epic,Summer,72,Hit
Movie_862,9229029.85,Adventure,Telugu,94,7,7,26.25,8.25,3167868.09,6.37,Medium,1106,Yes,No,France,PG-13,25251956.01,173.614414737211,2.73614414737211,Low,Standard,Summer,78,Hit
Movie_863,7606961.06,Adventure,Korean,99,6,12,90.98,5.48,3315762.79,7.27,Medium,629,No,No,India,PG-13,39006557.06,412.77450682782916,5.1277450682782915,Low,Standard,Summer,78,Hit
Movie_864,17803794.74,Comedy,Korean,155,10,14,68.43,9.91,3636860.28,5.39,Low,4414,No,Yes,Germany,UA,87501370.26,391.4759551985265,4.914759551985265,Medium,Epic,Fall,80,Blockbuster
Movie_865,32535468.76,Horror,Spanish,91,9,2,49.39,6.31,6436532.77,6.1,Low,1852,Yes,Yes,Germany,UA,102886209.12,216.22783700750344,3.1622783700750343,Medium,Standard,Fall,68,Average
Movie_866,3692716.43,Sci-Fi,Japanese,89,5,29,57.46,3.76,1433866.0,9.77,High,2534,No,No,India,PG,11365744.0,207.7881612480057,3.077881612480057,Low,Short,Spring,77,Hit
Movie_867,11060530.88,Action,Telugu,118,6,8,22.06,6.96,2881221.93,7.31,Medium,4650,No,No,South Korea,A,33582681.49,203.6263074019825,3.036263074019825,Medium,Standard,Summer,85,Hit
Movie_868,14583828.79,Adventure,French,85,1,20,31.66,6.87,2877091.21,4.1,High,584,No,No,Canada,PG,19973592.7,36.957125509425296,1.369571255094253,Medium,Short,Winter,78,Flop
Movie_869,25160550.05,Romance,Korean,142,3,22,48.52,3.92,11195795.15,8.97,Medium,2531,No,No,South Korea,PG,61104044.49,142.85655269289313,2.4285655269289315,Medium,Long,Spring,74,Super Hit
Movie_870,13552696.19,Fantasy,Tamil,158,12,2,33.41,5.88,5247132.91,6.18,Medium,2385,No,No,Canada,G,16683046.54,23.097620621863875,1.2309762062186387,Medium,Epic,Winter,75,Flop
Movie_871,28705413.7,Thriller,Japanese,86,6,25,63.49,9.63,9047949.86,7.77,Low,2570,No,No,Germany,UA,148699677.71,418.01962955162014,5.180196295516201,Medium,Short,Summer,73,Blockbuster
Movie_872,4856235.39,Adventure,English,136,7,19,83.93,5.42,1485137.21,4.7,High,721,Yes,Yes,Germany,PG,11586453.79,138.58921282644005,2.3858921282644,Low,Long,Summer,78,Average
Movie_873,9306055.37,Mystery,Tamil,155,8,1,97.11,4.06,2830777.86,5.49,Medium,2109,No,No,France,R,25391703.12,172.8514081471665,2.7285140814716646,Low,Epic,Summer,62,Flop
Movie_874,21990184.21,Drama,Hindi,168,1,1,36.46,8.79,3546692.91,5.71,Medium,3815,No,No,UK,A,98849594.95,349.5169026599073,4.495169026599073,Medium,Epic,Winter,70,Average
Movie_875,14078981.69,Adventure,Telugu,127,1,4,60.02,5.47,2729082.76,9.75,Medium,1219,Yes,Yes,Germany,G,35695115.23,153.53477982966254,2.535347798296625,Medium,Long,Winter,78,Average
Movie_876,15270885.45,Horror,Tamil,87,10,9,98.27,4.28,3692174.22,6.25,Medium,4960,No,Yes,Japan,R,36347244.77,138.0166159258303,2.380166159258303,Medium,Short,Fall,68,Hit
Movie_877,20390634.46,Mystery,Spanish,105,5,13,51.34,9.24,6414596.79,9.42,Medium,4111,No,Yes,Japan,UA,115301257.29,465.4618423776109,5.654618423776109,Medium,Standard,Spring,62,Blockbuster
Movie_878,12023162.75,Crime,Korean,141,8,17,73.41,7.59,2232206.4,7.49,Medium,4929,No,Yes,South Korea,UA,61043548.97,407.7162327358498,5.077162327358498,Medium,Long,Summer,65,Blockbuster
